,item_uuid,time,source,store_uuid,city,date,discount,lat,lng,price,price_original,promo,state,url,zip
47,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 17:27:43.072,superama,cdbca35a-7afa-11e7-8dda-0242ac110005,Álvaro Obregón,20180515,0.0,19.318599700927734,-99.21189880371094,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,01900
48,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 17:27:37.390,superama,d615e34a-7afa-11e7-8dda-0242ac110005,Benito Juarez,20180515,0.0,19.36440086364746,-99.18949890136719,420.0,420.0,,Ciudad de México,https://www.superama.com.mx/catalogo/d-farmacia/f-medicamentos-patente/l-patentez/zestoretic-tabletas-14-pzas-de-20-mg-c-u/0750132440285,03910
49,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:52:25.384,walmart,280a91aa-7ace-11e7-9b9f-0242ac110003,Hermosillo,20180515,0.0,29.067800521850586,-110.96900177001953,420.0,420.0,,SONORA,https://super.walmart.com.mx/Medicamentos-de-Patente/Zestoretic-tabletas-14-pzas-de-20-mg-c-u/00750132440285,83289
50,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,52943754-7b0b-11e7-855a-0242ac110005,Mexico,20180515,0.0,19.329599380493164,-99.1260986328125,458.0,458.0,, Ciudad De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,04420
51,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,52f6efc0-7b0b-11e7-855a-0242ac110005,Villahermosa,20180515,0.0,17.99530029296875,-92.91390228271484,458.0,458.0,, Tabasco,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,86000
52,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,53a3f01c-7b0b-11e7-855a-0242ac110005,Toluca De Lerdo,20180515,0.0,19.29010009765625,-99.64199829101562,458.0,458.0,, Estado De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,50090
53,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,54062ed0-7b0b-11e7-855a-0242ac110005,Heroica Puebla De Zaragoza,20180515,0.0,25.4424991607666,-100.95899963378906,458.0,458.0,, Puebla,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,72160
54,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,544cb9d6-7b0b-11e7-855a-0242ac110005,Queretaro,20180515,0.0,20.582799911499023,-100.4010009765625,458.0,458.0,, Queretaro,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,76030
55,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,54afecae-7b0b-11e7-855a-0242ac110005,Mexico,20180515,0.0,19.40169906616211,-99.20159912109375,458.0,458.0,, Ciudad De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,11820
56,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,54d6f1c8-7b0b-11e7-855a-0242ac110005,Mexico,20180515,0.0,19.353099822998047,-99.1447982788086,458.0,458.0,, Ciudad De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,04220
